,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
136,1683986804.272687,1.662502e-10,1683986804.243302,-1.51264738619716e-08
137,1683986804.473,2.729983e-10,1683986804.443143,2.211449418638869e-07
138,1683986804.673729,3.025082e-11,1683986804.643329,5.49798801924047e-07
139,1683986804.873257,7.281161e-10,1683986804.843325,5.58959230401174e-08
140,1683986805.073879,-1.049129e-12,1683986805.043205,6.716089075319236e-07
141,1683986805.27379,2.05281e-10,1683986805.243203,-1.8257042875259e-08
142,1683986805.474019,9.466768e-11,1683986805.443366,3.412257785082237e-07
143,1683986805.67484,8.366265e-11,1683986805.643341,1.553860409428356e-07
144,1683986805.874217,6.372617e-11,1683986805.843204,1.395787167502196e-07
145,1683986806.074455,3.291247e-11,1683986806.043242,1.651251016435985e-07
146,1683986806.273998,-1.361497e-11,1683986806.243237,6.27791709251271e-08
147,1683986806.473882,2.853059e-10,1683986806.443124,2.43715109170424e-10
148,1683986806.692689,2.148768e-10,1683986806.643245,3.844927492337669e-07
149,1683986806.892652,3.994274e-10,1683986806.843293,5.176563301236584e-07
150,1683986807.092776,-1.044154e-11,1683986807.043306,6.157454526945507e-07
151,1683986807.292766,6.907457e-11,1683986807.243326,1.43485026599312e-08
152,1683986807.492609,3.336264e-10,1683986807.443185,2.33672482689459e-07
153,1683986807.692692,2.289783e-10,1683986807.643276,6.029730560734812e-07
154,1683986807.892595,6.418684e-11,1683986807.843452,3.20475130191977e-07
155,1683986808.092609,1.898993e-11,1683986808.043542,5.20646603108201e-08
156,1683986808.292655,1.090654e-09,1683986808.243448,-2.7041232685798e-08
157,1683986808.492966,5.905514e-10,1683986808.443504,9.476714136611288e-07
158,1683986808.692789,4.263757e-11,1683986808.643516,6.813679570714689e-07
159,1683986808.892598,1.890533e-10,1683986808.843233,3.73270957014372e-08
160,1683986809.092617,-1.637901e-11,1683986809.043528,3.541536839974677e-07
161,1683986809.292575,2.189964e-10,1683986809.24342,-3.7938759454745e-09
162,1683986809.492694,2.728187e-11,1683986809.443507,4.810097799117423e-07
163,1683986809.692752,1.103116e-09,1683986809.643379,4.1990422839072e-08
164,1683986809.892573,1.595573e-09,1683986809.84348,8.292699998675921e-07
165,1683986810.092512,9.760303e-10,1683986810.043474,7.186560547145233e-07
166,1683986810.292586,1.156738e-09,1683986810.243404,8.223457364365331e-07
167,1683986810.492607,3.006396e-10,1683986810.443101,9.551686868716624e-07
168,1683986810.692658,2.801633e-10,1683986810.64345,5.278463681771811e-07
169,1683986810.892598,1.031438e-09,1683986810.84363,4.765985260576091e-07
170,1683986811.092649,1.04139e-09,1683986811.043402,7.385279685408791e-07
171,1683986811.292741,1.46889e-09,1683986811.243415,9.249988263065301e-07
172,1683986811.492634,4.056464e-11,1683986811.443309,9.877881304035701e-07
173,1683986811.692594,1.490258e-10,1683986811.643195,5.64406716820851e-08
174,1683986811.892495,3.416875e-10,1683986811.843395,2.438284454611419e-07
175,1683986812.092509,-1.699323e-11,1683986812.043421,6.108798733206513e-07
176,1683986812.292453,6.935621e-11,1683986812.243467,-1.06883084723405e-08
177,1683986812.492418,8.583803e-11,1683986812.443563,3.89732072428906e-08
178,1683986812.675752,4.248569e-12,1683986812.643505,6.29767234465808e-08
179,1683986812.876024,-1.279454e-12,1683986812.84339,-5.038344212078e-09
180,1683986813.076227,2.88944e-11,1683986813.04353,-1.3992574677402e-08
