,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
259,1683986237.890905,1.235361e-10,1683986237.843424,8.621138012107513e-07
260,1683986238.325641,-6.563181e-12,1683986238.043319,2.95021380642042e-07
261,1683986238.460678,-2.753759e-11,1683986238.243402,8.470820346818579e-07
262,1683986238.490667,3.081116e-10,1683986238.443379,6.540562425713466e-07
263,1683986238.674317,1.685792e-10,1683986238.643254,6.427976435569221e-07
264,1683986238.874733,7.418312e-10,1683986238.843245,2.886626596087383e-07
265,1683986239.07449,2.091188e-10,1683986239.043533,7.493383042242131e-07
266,1683986239.506429,4.364845e-12,1683986239.243358,3.168757842155229e-07
267,1683986239.642203,-7.524111e-12,1683986239.44334,9.067349591236986e-07
268,1683986239.67471,3.117194e-11,1683986239.643486,1.13561386533267e-07
269,1683986239.874661,1.25021e-09,1683986239.843043,2.4685101629279e-09
270,1683986240.074587,1.613005e-09,1683986240.043455,7.911330447472823e-07
271,1683986240.274682,3.169155e-10,1683986240.243224,9.027850649246153e-07
272,1683986240.474957,5.637057e-10,1683986240.442927,4.660512133442801e-07
273,1683986240.674608,1.011531e-09,1683986240.643433,6.329030937325525e-07
274,1683986240.874825,1.769738e-09,1683986240.843363,7.544127024735991e-07
275,1683986241.074701,5.876125e-10,1683986241.043218,9.432899206734487e-07
276,1683986241.27475,2.019279e-11,1683986241.243265,5.967812478781747e-07
277,1683986241.475676,9.766202e-11,1683986241.443124,3.52542073798623e-08
278,1683986241.675068,4.703952e-11,1683986241.643388,1.364579788626654e-07
279,1683986241.874847,1.243808e-10,1683986241.843197,2.63718930379571e-08
280,1683986242.074854,1.281938e-09,1683986242.043347,9.10380115987905e-08
281,1683986242.275674,-1.30505e-12,1683986242.243441,8.67856081927095e-07
282,1683986242.475714,3.629065e-11,1683986242.443409,2.84621359261369e-08
283,1683986242.675113,6.903092e-10,1683986242.643342,6.9676090378369e-09
284,1683986243.106292,-6.179206e-11,1683986242.84324,7.067417403438492e-07
285,1683986243.241985,-2.843327e-11,1683986243.043251,1.0196574816756e-06
286,1683986243.274488,1.257368e-10,1683986243.243269,7.356388847338509e-07
287,1683986243.474723,3.265885e-10,1683986243.44305,1.691863126314926e-07
288,1683986243.675657,1.937115e-10,1683986243.64324,5.100682348330823e-07
289,1683986243.874875,5.769361e-10,1683986243.843356,2.957432151297062e-07
290,1683986244.075558,5.18636e-10,1683986244.0434,7.106720866074801e-07
291,1683986244.274723,9.006645e-10,1683986244.243506,6.285577919094442e-07
292,1683986244.474866,1.121267e-09,1683986244.443344,8.511287480236905e-07
293,1683986244.695373,4.146155e-12,1683986244.64347,7.918881891886626e-07
294,1683986244.890412,2.270087e-11,1683986244.843272,2.62906776875723e-08
295,1683986245.090485,8.85352e-10,1683986245.043336,-6.52828943278e-09
296,1683986245.290422,5.697947e-10,1683986245.24323,7.394997920023991e-07
297,1683986245.725306,-9.659933e-12,1683986245.443178,5.59504177834556e-07
298,1683986245.860594,-3.606009e-11,1683986245.643314,9.085852062015466e-07
299,1683986245.890306,1.600894e-09,1683986245.84329,8.066556650880576e-07
300,1683986246.090561,2.09859e-10,1683986246.043251,9.024248086776125e-07
301,1683986246.295523,3.063461e-11,1683986246.243337,4.147170296787183e-07
302,1683986246.490415,2.790623e-10,1683986246.443086,1.21190779981476e-08
303,1683986246.675585,1.393269e-09,1683986246.643315,3.831076913755298e-07
304,1683986246.875499,1.422805e-09,1683986246.843327,8.850920879069089e-07
305,1683986247.075522,1.165395e-09,1683986247.043422,8.572253226011732e-07
306,1683986247.275204,1.186761e-09,1683986247.24328,8.299693676230838e-07
307,1683986247.475609,8.317654e-11,1683986247.443368,8.21989422694994e-07
308,1683986247.6756,8.701545e-11,1683986247.643351,1.350035366878421e-07
309,1683986247.875429,1.664811e-09,1683986247.843314,1.175201648352825e-07
310,1683986248.075368,3.355971e-10,1683986248.043322,9.452326164738841e-07
311,1683986248.27536,1.140564e-09,1683986248.243295,5.466094341420765e-07
312,1683986248.475446,1.276456e-09,1683986248.443354,7.696112669916602e-07
313,1683986248.675599,2.569e-10,1683986248.643346,8.063886907103055e-07
314,1683986248.875292,7.462856e-10,1683986248.843414,2.999836956560655e-07
315,1683986249.075347,3.598609e-10,1683986249.043402,8.041256913421478e-07
316,1683986249.275418,1.154877e-09,1683986249.243415,5.290227500775019e-07
317,1683986249.475342,4.655823e-10,1683986249.443087,8.744751526322802e-07
318,1683986249.675457,1.247337e-09,1683986249.643395,6.043691034749261e-07
319,1683986249.875421,1.698083e-10,1683986249.84335,8.706928213417328e-07
320,1683986250.075269,1.341829e-10,1683986250.043294,3.803417974975615e-07
321,1683986250.275478,1.054433e-11,1683986250.243309,2.063863750062055e-07
322,1683986250.475695,-2.584668e-12,1683986250.44335,-1.81008098405621e-08
323,1683986250.67586,9.495061e-12,1683986250.643385,-4.1442939184857e-09
324,1683986250.875235,1.136371e-09,1683986250.843291,-6.4615735294914e-09
325,1683986251.075304,3.117202e-10,1683986251.043311,7.324140282331809e-07
326,1683986251.275239,1.019894e-09,1683986251.243349,4.880691483472816e-07
327,1683986251.475352,3.993221e-10,1683986251.443367,7.370767950167266e-07
328,1683986251.675433,1.561874e-09,1683986251.64329,5.898610961153774e-07
329,1683986251.875326,1.850275e-09,1683986251.843382,8.5734383631001e-07
330,1683986252.075412,3.825603e-10,1683986252.043293,8.191059783286416e-07
331,1683986252.275056,1.058507e-10,1683986252.243179,1.45635674278988e-07
332,1683986252.475772,2.592792e-10,1683986252.443197,2.075949427835385e-07
333,1683986252.675749,6.061352e-10,1683986252.643234,4.010719326225815e-07
334,1683986252.875749,6.736545e-10,1683986252.843387,7.500717218737236e-07
335,1683986253.075563,1.889358e-09,1683986253.043311,6.83944422822895e-07
336,1683986253.507246,-4.467052e-11,1683986253.243399,8.08452104610984e-07
337,1683986253.660236,9.520685e-12,1683986253.443385,9.89990530331553e-07
338,1683986253.925048,-4.817679e-11,1683986253.643405,3.011256435350701e-07
339,1683986254.060143,4.018245e-12,1683986253.843248,9.979761038805499e-07
340,1683986254.095204,2.304107e-10,1683986254.043272,4.362714203619134e-07
341,1683986254.295136,3.370528e-10,1683986254.243135,3.145246725226837e-07
342,1683986254.495256,4.03621e-10,1683986254.44312,3.817293070067947e-07
343,1683986254.695302,3.144563e-10,1683986254.643317,5.636979738211152e-07
344,1683986254.895152,5.002339e-10,1683986254.84338,5.107241040311364e-07
345,1683986255.325032,-1.157938e-11,1683986255.043288,5.582807342238135e-07
346,1683986255.460103,3.995041e-11,1683986255.243235,8.822586542821167e-07
347,1683986255.49511,1.61695e-10,1683986255.443124,3.609591331778856e-07
348,1683986255.69538,6.554545e-10,1683986255.643318,2.22577314658951e-07
349,1683986255.895224,2.158229e-10,1683986255.843109,5.680337109226825e-07
350,1683986256.09513,2.12905e-10,1683986256.043276,2.515887194828095e-07
351,1683986256.295162,1.029186e-09,1683986256.243214,2.188974832553691e-07
352,1683986256.494996,1.141924e-09,1683986256.443342,7.094590058464649e-07
353,1683986256.675442,8.154329e-10,1683986256.643286,7.602104922414919e-07
354,1683986256.876139,7.037979e-11,1683986256.84331,7.222995898027746e-07
355,1683986257.076126,4.044428e-10,1683986257.043262,9.87855815983546e-08
356,1683986257.275768,4.834495e-10,1683986257.243235,5.652887928538471e-07
357,1683986257.475712,8.643196e-10,1683986257.443213,5.267964846571307e-07
358,1683986257.695189,4.962954e-10,1683986257.643246,7.224563662931217e-07
359,1683986257.895062,2.103464e-10,1683986257.843317,5.361109478972481e-07
360,1683986258.095123,7.447501e-11,1683986258.043191,2.548495468913634e-07
361,1683986258.294923,1.004772e-10,1683986258.243225,1.223641989092812e-07
362,1683986258.494998,5.732911e-12,1683986258.443025,1.042982717240834e-07
363,1683986258.695138,8.849889e-10,1683986258.643167,8.4749078849836e-09
364,1683986258.895191,5.31456e-10,1683986258.843011,7.292954089344553e-07
365,1683986259.095213,5.095259e-10,1683986259.043159,6.223388756846931e-07
366,1683986259.52483,-7.894024e-12,1683986259.243347,4.77202124150658e-07
367,1683986259.66007,-8.291876e-12,1683986259.443306,8.751469697652468e-07
368,1683986259.695014,-2.339139e-11,1683986259.643029,2.287150091258726e-07
369,1683986259.895115,3.857338e-10,1683986259.843296,-7.0917280051891e-09
370,1683986260.094953,3.677933e-10,1683986260.043092,5.054157116906474e-07
371,1683986260.294992,6.023997e-10,1683986260.243122,5.324626813574029e-07
372,1683986260.495044,1.55537e-09,1683986260.443276,6.691073624066352e-07
